"","success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","response","position_RT","position","player","i_game","true_position","distance","last_word","stimulus","confidence_slider_self_response"
"1504","","html-slider-response",33,923857,"0.0-15.0",NA,438,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665a7fc4fe1aa4041807cad1","66a2eca99579d0f12372cf9e",1,0,0,"false",4,4,"",8277.59999999404,"","","","","","",NA,NA,"","4",NA,NA,NA,NA,NA,NA,"","<p>Overall, how confident were you in your answer to this last question?</p>",4
"1505","","survey-text",34,967838,"0.0-16.0",NA,438,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665a7fc4fe1aa4041807cad1","66a2eca99579d0f12372cf9e",1,0,0,"false",4,4,"",43974.200000003,"{""Q0"":""ability to remember/recall what you see.""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"1506","","survey-text",35,991940,"0.0-17.0",NA,438,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665a7fc4fe1aa4041807cad1","66a2eca99579d0f12372cf9e",1,0,0,"false",4,4,"",24092.3000000119,"{""Q0"":""Everything was quite fast for me ""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"1507","","instructions",36,1061528,"0.0-18.0",NA,438,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665a7fc4fe1aa4041807cad1","66a2eca99579d0f12372cf9e",1,0,0,"false",4,4,"[{""page_index"":0,""viewing_time"":69585.40000000596}]",69587.400000006,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"1508","true","fullscreen",0,2728,"0.0-0.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",NA,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1509","","instructions",1,5803,"0.0-1.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"[{""page_index"":0,""viewing_time"":3071.2000000029802}]",3072,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1510","","instructions",2,7318,"0.0-2.0-0.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"[{""page_index"":0,""viewing_time"":1512.7000000029802}]",1513.29999999702,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1511","","survey-multi-choice",3,12021,"0.0-2.0-1.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",4699.29999999702,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1512","","instructions",4,13585,"0.0-3.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"[{""page_index"":0,""viewing_time"":1558.9000000059605}]",1559.60000000894,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1513","","Hangman",5,25114,"0.0-4.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",NA,"","","","","ZEBRA","Z,E,B,R,A",5,15,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"1514","","instructions",6,29908,"0.0-5.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"[{""page_index"":0,""viewing_time"":2519.300000011921},{""page_index"":1,""viewing_time"":2271.3999999910593}]",4791.40000000596,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1515","","survey-multi-choice",7,33750,"0.0-6.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",3839.5,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1516","","instructions",8,35180,"0.0-8.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"[{""page_index"":0,""viewing_time"":1427.7000000029802}]",1428.20000000298,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1517","","survey-multi-choice",9,38723,"0.0-9.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",3540.89999999106,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1518","","instructions",10,41254,"0.0-11.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"[{""page_index"":0,""viewing_time"":2529}]",2529.40000000596,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1519","","instructions",11,44538,"0.0-12.0-0.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"[{""page_index"":0,""viewing_time"":3282.5}]",3282.90000000596,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1520","","type-this",12,53796,"0.0-12.0-1.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",8749.60000000894,"THIRTY FOUR","","","","","",NA,NA,"","THIRTY FOUR",NA,NA,NA,NA,NA,NA,"","",NA
"1521","","Hangman_replay",13,77017,"0.0-12.0-2.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",NA,"","","","","THIRTY FOUR","F,I,O,U,R,T,H,Y",8,15,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"1522","","instructions",14,79590,"0.0-12.0-3.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"[{""page_index"":0,""viewing_time"":2570.0999999940395}]",2571.29999999702,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1523","","Guess_leaderboard",15,83293,"0.0-12.0-4.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",NA,"","","","","THIRTY FOUR","",NA,NA,"","",2940.89999999106,92,13,0,5,87,"","",NA
"1524","","instructions",16,85714,"0.0-12.0-0.1",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"[{""page_index"":0,""viewing_time"":2417}]",2417.39999999106,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1525","","type-this",17,102486,"0.0-12.0-1.1",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",16265.700000003,"KENTUCKY ,KENTUCKY","","","","","",NA,NA,"","KENTUCKY",NA,NA,NA,NA,NA,NA,"","",NA
"1526","","Hangman_replay",18,151049,"0.0-12.0-2.1",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",NA,"","","","","KENTUCKY","A,E,I,O,U,N,K,T,C,Y",10,12,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"1527","","instructions",19,154139,"0.0-12.0-3.1",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"[{""page_index"":0,""viewing_time"":3087.7999999970198}]",3088.60000000894,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1528","","Guess_leaderboard",20,159206,"0.0-12.0-4.1",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",NA,"","","","","KENTUCKY","",NA,NA,"","",4298.5,49,1,1,65,16,"","",NA
"1529","","instructions",21,161091,"0.0-12.0-0.2",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"[{""page_index"":0,""viewing_time"":1881}]",1881.90000000596,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1530","","type-this",22,165532,"0.0-12.0-1.2",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",3934.29999999702,"WRIST","","","","","",NA,NA,"","WRIST",NA,NA,NA,NA,NA,NA,"","",NA
"1531","","Hangman_replay",23,251559,"0.0-12.0-2.2",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",NA,"","","","","WRIST","H,A,U,M,T,P,E,F,J,S,R,I,W",13,7,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"1532","","instructions",24,253090,"0.0-12.0-3.2",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"[{""page_index"":0,""viewing_time"":1528.9000000059605}]",1529.40000000596,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1533","","Guess_leaderboard",25,256251,"0.0-12.0-4.2",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",NA,"","","","","WRIST","",NA,NA,"","",2393.90000000596,79,89,2,58,21,"","",NA
"1534","","instructions",26,259905,"0.0-12.0-0.3",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"[{""page_index"":0,""viewing_time"":3650.199999988079}]",3650.59999999404,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1535","","type-this",27,267242,"0.0-12.0-1.3",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",6831.5,"NECTARINE","","","","","",NA,NA,"","NECTARINE",NA,NA,NA,NA,NA,NA,"","",NA
"1536","","Hangman_replay",28,301191,"0.0-12.0-2.3",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",NA,"","","","","NECTARINE","P,A,N,E,C,T,R,I",8,14,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"1537","","instructions",29,304297,"0.0-12.0-3.3",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"[{""page_index"":0,""viewing_time"":3102.6000000089407}]",3103.40000000596,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1538","","Guess_leaderboard",30,308098,"0.0-12.0-4.3",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",NA,"","","","","NECTARINE","",NA,NA,"","",3037.40000000596,97,97,3,46,51,"","",NA
"1539","","instructions",31,310555,"0.0-12.0-0.4",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"[{""page_index"":0,""viewing_time"":2453.3999999910593}]",2453.89999999106,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1540","","type-this",32,316813,"0.0-12.0-1.4",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",5751.10000000894,"SHAKIRA","","","","","",NA,NA,"","SHAKIRA",NA,NA,NA,NA,NA,NA,"","",NA
"1541","","Hangman_replay",33,372020,"0.0-12.0-2.4",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",NA,"","","","","SHAKIRA","A,E,J,T,S,P,R,L,N,D,I,H,K",13,8,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"1542","","instructions",34,375424,"0.0-12.0-3.4",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"[{""page_index"":0,""viewing_time"":3401.9000000059605}]",3403.20000000298,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1543","","Guess_leaderboard",35,382528,"0.0-12.0-4.4",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",NA,"","","","","SHAKIRA","",NA,NA,"","",6329.59999999404,49,49,4,56,7,"","",NA
"1544","","survey-text",36,390786,"0.0-13.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",8250.19999998808,"{""Q0"":""SHAKIRA""}","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"shakira","",NA
"1545","","survey-multi-choice",37,398156,"0.0-14.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",7366.90000000596,"{""Q0"":""3. I would be <b>third</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"","",NA,3,NA,NA,NA,NA,"","",NA
"1546","","html-slider-response",38,419188,"0.0-15.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",21025.799999997,"","","","","","",NA,NA,"","77",NA,NA,NA,NA,NA,NA,"","<p>Overall, how confident were you in your answer to this last question?</p>",77
"1547","","survey-text",39,452864,"0.0-16.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",33667.299999997,"{""Q0"":""my perception from how people guess words and their position""}","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1548","","survey-text",40,459036,"0.0-17.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"",6166.70000000298,"{""Q0"":""None""}","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1549","","instructions",41,470558,"0.0-18.0",NA,439,"49,79,4,179,15,98,224,5,107,208,89,53,74,85,54,251,46,48,33,7,238,209,67,181,250,42,160,187,186,7,246,8",219,"66a22c0758a3d5c9d26873c6","665de165057136a924eda46a","66a2f118fff5fdd8742d55bf",1,0,0,"true",3,77,"[{""page_index"":0,""viewing_time"":11519.70000000298}]",11521,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"1550","true","fullscreen",0,4783,"0.0-0.0",NA,400,"39,186,220,152,61,241,120,11,96,194,179,250,157,58,25,160,14,70,170,199,152,69,31,15,235,220,165,41,32,250,173,223",200,"66a22c0758a3d5c9d26873c6","668027b9809f48e85f664723","66a363b462da46b4fceafc21",1,0,0,"false",4,75,"",NA,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"1551","","instructions",1,33023,"0.0-1.0",NA,400,"39,186,220,152,61,241,120,11,96,194,179,250,157,58,25,160,14,70,170,199,152,69,31,15,235,220,165,41,32,250,173,223",200,"66a22c0758a3d5c9d26873c6","668027b9809f48e85f664723","66a363b462da46b4fceafc21",1,0,0,"false",4,75,"[{""page_index"":0,""viewing_time"":28230.300000000745}]",28235.6000000006,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"1552","","instructions",2,59209,"0.0-2.0-0.0",NA,400,"39,186,220,152,61,241,120,11,96,194,179,250,157,58,25,160,14,70,170,199,152,69,31,15,235,220,165,41,32,250,173,223",200,"66a22c0758a3d5c9d26873c6","668027b9809f48e85f664723","66a363b462da46b4fceafc21",1,0,0,"false",4,75,"[{""page_index"":0,""viewing_time"":26181.900000000373}]",26183.9000000004,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"1553","","survey-multi-choice",3,67429,"0.0-2.0-1.0",NA,400,"39,186,220,152,61,241,120,11,96,194,179,250,157,58,25,160,14,70,170,199,152,69,31,15,235,220,165,41,32,250,173,223",200,"66a22c0758a3d5c9d26873c6","668027b9809f48e85f664723","66a363b462da46b4fceafc21",1,0,0,"false",4,75,"",8212,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"1554","","instructions",4,69229,"0.0-3.0",NA,400,"39,186,220,152,61,241,120,11,96,194,179,250,157,58,25,160,14,70,170,199,152,69,31,15,235,220,165,41,32,250,173,223",200,"66a22c0758a3d5c9d26873c6","668027b9809f48e85f664723","66a363b462da46b4fceafc21",1,0,0,"false",4,75,"[{""page_index"":0,""viewing_time"":1784.5}]",1785.59999999963,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"1555","","Hangman",5,139796,"0.0-4.0",NA,400,"39,186,220,152,61,241,120,11,96,194,179,250,157,58,25,160,14,70,170,199,152,69,31,15,235,220,165,41,32,250,173,223",200,"66a22c0758a3d5c9d26873c6","668027b9809f48e85f664723","66a363b462da46b4fceafc21",1,0,0,"false",4,75,"",NA,"","","","","ZEBRA","T,L,P,D,F,M,J,X,H,B,E,Z,R,A",14,6,"false",NA,NA,NA,NA,NA,NA,NA,"","",NA
"1556","","instructions",6,159424,"0.0-5.0",NA,400,"39,186,220,152,61,241,120,11,96,194,179,250,157,58,25,160,14,70,170,199,152,69,31,15,235,220,165,41,32,250,173,223",200,"66a22c0758a3d5c9d26873c6","668027b9809f48e85f664723","66a363b462da46b4fceafc21",1,0,0,"false",4,75,"[{""page_index"":0,""viewing_time"":7012},{""page_index"":1,""viewing_time"":12604.400000000373}]",19623,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"1557","","survey-multi-choice",7,171533,"0.0-6.0",NA,400,"39,186,220,152,61,241,120,11,96,194,179,250,157,58,25,160,14,70,170,199,152,69,31,15,235,220,165,41,32,250,173,223",200,"66a22c0758a3d5c9d26873c6","668027b9809f48e85f664723","66a363b462da46b4fceafc21",1,0,0,"false",4,75,"",12102.1999999993,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}","[0]","false","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"1558","","instructions",8,173807,"0.0-7.0-0.0",NA,400,"39,186,220,152,61,241,120,11,96,194,179,250,157,58,25,160,14,70,170,199,152,69,31,15,235,220,165,41,32,250,173,223",200,"66a22c0758a3d5c9d26873c6","668027b9809f48e85f664723","66a363b462da46b4fceafc21",1,0,0,"false",4,75,"[{""page_index"":0,""viewing_time"":2258.9000000003725}]",2260.80000000075,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"1559","","survey-multi-choice",9,180220,"0.0-7.0-1.0",NA,400,"39,186,220,152,61,241,120,11,96,194,179,250,157,58,25,160,14,70,170,199,152,69,31,15,235,220,165,41,32,250,173,223",200,"66a22c0758a3d5c9d26873c6","668027b9809f48e85f664723","66a363b462da46b4fceafc21",1,0,0,"false",4,75,"",6404.40000000037,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"1560","","instructions",10,188516,"0.0-8.0",NA,400,"39,186,220,152,61,241,120,11,96,194,179,250,157,58,25,160,14,70,170,199,152,69,31,15,235,220,165,41,32,250,173,223",200,"66a22c0758a3d5c9d26873c6","668027b9809f48e85f664723","66a363b462da46b4fceafc21",1,0,0,"false",4,75,"[{""page_index"":0,""viewing_time"":8280.5}]",8282.80000000075,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"1561","","survey-multi-choice",11,194537,"0.0-9.0",NA,400,"39,186,220,152,61,241,120,11,96,194,179,250,157,58,25,160,14,70,170,199,152,69,31,15,235,220,165,41,32,250,173,223",200,"66a22c0758a3d5c9d26873c6","668027b9809f48e85f664723","66a363b462da46b4fceafc21",1,0,0,"false",4,75,"",6011.59999999963,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
